,actor,collab,count,genres
1223,Dharmendra,Kulbhushan Kharbanda,7,"['Action|Comedy|Drama', 'Action|Adventure|Drama', 'Action|Drama', 'Crime', 'Action', 'Action|Drama', 'Action']"
1224,Dharmendra,Brahm Bhardwaj,12,"['Drama', 'Action|Drama|Thriller', 'Comedy|Romance', 'Drama', 'Action|Crime|Mystery', 'Musical|Romance|Thriller', 'Action|Drama|Romance', 'Action|Drama|Romance', 'Drama|Romance', 'Drama|Family', 'Drama|Family|Romance', 'Drama']"
1225,Dharmendra,Johnny Walker,9,"['Drama', 'Action|Thriller', 'Action|Comedy|Drama', 'Action|Drama|Romance', 'Drama|Romance|Thriller', 'Mystery|Thriller', 'Crime|Musical|Mystery', 'Crime|Drama|Music', 'Drama|Romance']"
1226,Dharmendra,Tej Sapru,7,"['Action|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Action|Adventure|Drama', 'Crime', 'Action|Crime|Drama', 'Drama']"
1227,Dharmendra,Shubha Khote,3,"['Comedy', 'Action|Drama|Romance', 'Drama']"
1228,Dharmendra,Salman Khan,1,['Action|Comedy|Drama']
1229,Dharmendra,Navin Nischol,2,"['Action|Family', 'Action|Thriller']"
1230,Dharmendra,Jagdish Raj,10,"['Action', 'Action|Crime|Drama', 'Drama|Romance', 'Drama', 'Action|Comedy', 'Drama|Family', 'Action|Crime|Thriller', 'Drama|Musical|Romance', 'Romance', 'Crime|Musical|Mystery']"
1231,Dharmendra,Johnny Lever,7,"['Action|Comedy|Drama', 'Action|Crime|Drama', 'Action|Drama', 'Action|Drama', 'Action|Drama', 'Action|Drama', 'Drama']"
1232,Dharmendra,Satish Shah,2,"['Action', 'Drama']"
1233,Dharmendra,Madhuri Dixit,4,"['Action|Drama', 'Action|Drama', 'Action|Crime|Drama', 'Action|Drama']"
1234,Dharmendra,Jagdeep,9,"['Action', 'Action|Crime|Drama', 'Action', 'Drama|Family', 'Comedy', 'Action|Comedy|Drama', 'Action|Musical|Thriller', 'Drama|Romance', 'Romance']"
1235,Dharmendra,Rakesh Bedi,3,"['Action|Drama', 'Action|Crime|Drama', 'Drama']"
1236,Dharmendra,Sharmila Tagore,8,"['Drama|Romance', 'Comedy|Drama|Romance', 'Drama|Family', 'Drama', 'Action|Crime|Mystery', 'Musical|Romance|Thriller', 'Drama|Romance', 'Crime|Drama|Romance']"
1237,Dharmendra,A.K. Hangal,8,"['Action|Adventure|Comedy', 'Action', 'Action|Comedy|Drama', 'Action|Drama', 'Action|Comedy|Drama', 'Action|Crime|Thriller', 'Action|Adventure|Comedy', 'Comedy|Drama|Family']"
1238,Dharmendra,Mohan Choti,10,"['Action|Crime|Drama', 'Action|Comedy|Drama', 'Comedy', 'Action|Drama', 'Action|Mystery|Romance', 'Comedy|Romance', 'Drama', 'Drama|Family|Musical', 'Drama|Family|Musical', 'Drama|Family|Musical']"
1239,Dharmendra,Om Shivpuri,12,"['Action|Drama', 'Action|Crime|Drama', 'Action|Drama', 'Action|Drama', 'Action', 'Action|Drama', 'Action', 'Adventure|Crime|Thriller', 'Action|Drama|Romance', 'Action|Thriller', 'Action|Thriller', 'Drama|Romance']"
1240,Dharmendra,Kader Khan,13,"['Action', 'Action|Thriller', 'Crime|Romance', 'Drama', 'Action|Drama', 'Action|Crime|Drama', 'Action|Family', 'Action|Drama', 'Action|Crime|Drama', 'Action|Adventure|Crime', 'Action|Comedy|Crime', 'Action|Comedy|Drama', 'Action|Thriller']"
1241,Dharmendra,Utpal Dutt,4,"['Action', 'Drama', 'Action|Drama', 'Comedy|Drama|Family']"
1242,Dharmendra,Jackie Shroff,3,"['Crime|Thriller', 'Action|Crime|Drama', 'Action']"
1243,Dharmendra,Rajesh Khanna,3,"['Action|Drama', 'Adventure|Crime|Thriller', 'Action|Drama|Romance']"
1244,Dharmendra,Kiran Kumar,6,"['Action', 'Action|Comedy|Drama', 'Action', 'Action|Crime|Drama', 'Action|Drama', 'Action']"
1245,Dharmendra,Vikas Anand,5,"['Action|Adventure|Comedy', 'Action|Drama', 'Action|Crime|Drama', 'Action|Drama', 'Action|Adventure|Comedy']"
1246,Dharmendra,Paintal,4,"['Drama', 'Action|Drama', 'Drama|Family', 'Action|Crime|Thriller']"
1247,Dharmendra,Dev Anand,1,['Crime|Thriller']
1248,Dharmendra,Yunus Parvez,3,"['Action|Drama', 'Action|Drama', 'Action|Drama']"
1249,Dharmendra,Sadashiv Amrapurkar,8,"['Action', 'Action', 'Action|Comedy|Drama', 'Action', 'Action|Adventure|Drama', 'Action|Drama', 'Crime', 'Action|Drama']"
1250,Dharmendra,Mohnish Bahl,1,['Drama']
1251,Dharmendra,Jankidas,11,"['Action|Drama', 'Action|Drama', 'Action|Comedy|Drama', 'Action|Comedy|Drama', 'Comedy', 'Action|Drama', 'Action|Drama|Romance', 'Drama|Musical', 'Action|Mystery|Romance', 'Drama|Romance', 'Drama']"
1252,Dharmendra,Pran,9,"['Action|Drama', 'Action|Drama', 'Action|Crime|Thriller', 'Action|Fantasy', 'Action|Drama|Thriller', 'Drama|Musical', 'Action|Mystery|Romance', 'Romance', 'Drama|Family|Musical']"
1253,Dharmendra,Achala Sachdev,5,"['Drama|Family', 'Comedy|Drama', 'Musical|Romance|Thriller', 'Family|Romance', 'Action|Musical|War']"
1254,Dharmendra,Amrish Puri,11,"['Action|Crime', 'Action|Drama', 'Action|Drama', 'Action|Crime|Drama', 'Action|Drama|Thriller', 'Action|Drama', 'Action|Drama', 'Action|Crime|Drama', 'Action|Drama', 'Drama|Family', 'Action|Drama']"
1255,Dharmendra,Satyendra Kapoor,18,"['Action|Adventure|Comedy', 'Action|Drama', 'Action', 'Action|Crime|Drama', 'Action|Drama', 'Drama|Romance', 'Action|Thriller', 'Action|Crime|Thriller', 'Drama', 'Action|Comedy', 'Comedy', 'Action|Comedy|Drama', 'Action|Adventure|Comedy', 'Action', 'Action|Drama|Musical', 'Comedy|Drama|Family', 'Drama|Musical|Romance', 'Drama|Musical|Romance']"
1256,Dharmendra,Saeed Jaffrey,1,['Action|Drama']
1257,Dharmendra,Govind Namdeo,1,['Crime|Drama|Mystery']
1258,Dharmendra,Manisha Koirala,1,['Action']
1259,Dharmendra,Danny Denzongpa,7,"['Action', 'Action|Adventure|Comedy', 'Action', 'Adventure|Crime|Thriller', 'Action|Adventure|Drama', 'Action|Comedy|Drama', 'Action|Thriller']"
1260,Dharmendra,Jeevan,10,"['Action|Thriller', 'Action|Crime|Thriller', 'Action|Comedy|Drama', 'Action|Fantasy', 'Comedy', 'Drama|Family', 'Action|Adventure|Drama', 'Action|Adventure|Drama', 'Action|Drama|Romance', 'Action|Drama|Romance']"
1261,Dharmendra,Brahmachari,14,"['Action', 'Action', 'Action|Comedy|Drama', 'Action', 'Action|Drama', 'Drama', 'Action|Comedy|Drama', 'Action|Crime|Thriller', 'Drama', 'Action|Comedy', 'Drama|Family', 'Drama|Family', 'Action|Comedy|Drama', 'Comedy|Romance']"
1262,Dharmendra,Tiku Talsania,4,"['Action|Comedy|Drama', 'Action|Crime', 'Action|Crime|Drama', 'Action|Drama']"
1263,Dharmendra,Pradeep Kumar,1,['Drama']
1264,Dharmendra,Lalita Pawar,11,"['Action|Adventure', 'Action|Adventure|Crime', 'Drama|Family', 'Romance|Thriller', 'Action|Drama|Thriller', 'Drama|Musical', 'Action|Adventure|Drama', 'Action|Adventure|Drama', 'Drama', 'Action|Drama|Romance', 'Action|Drama|Romance']"
1265,Dharmendra,Shammi Kapoor,7,"['Action', 'Action|Drama|Thriller', 'Action|Drama', 'Action|Drama', 'Action|Crime|Thriller', 'Action|Adventure|Crime', 'Drama|Romance']"
1266,Dharmendra,Mehmood,13,"['Action|Drama', 'Action|Thriller', 'Action|Drama|Romance', 'Action|Drama|Thriller', 'Drama|Musical', 'Action|Adventure|Drama', 'Action|Adventure|Drama', 'Drama|Romance', 'Drama', 'Comedy|Drama|Romance', 'Drama', 'Drama|Family', 'Family|Romance']"
1267,Dharmendra,Anwar Hussain,5,"['Action|Comedy|Drama', 'Drama', 'Drama|Romance', 'Comedy|Romance', 'Action|Crime|Mystery']"
1268,Dharmendra,Goga Kapoor,3,"['Action|Drama', 'Action|Drama', 'Action|Crime|Drama']"
1269,Dharmendra,Abhi Bhattacharya,13,"['Drama', 'Drama|Romance', 'Drama', 'Drama', 'Action|Family', 'Action|Comedy|Drama', 'Drama', 'Action|Drama', 'Drama|Romance', 'Romance', 'Drama', 'Drama', 'Family|Romance']"
1270,Dharmendra,Hema Malini,29,"['Action|Adventure|Comedy', 'Action|Crime|Drama', 'Action|Thriller', 'Action', 'Action|Drama', 'Action|Romance', 'Action|Drama|Romance', 'Action|Thriller', 'Action|Crime|Thriller', 'Action|Adventure|Family', 'Action|Thriller', 'Drama', 'Action|Comedy|Drama', 'Comedy|Romance', 'Action|Comedy|Drama', 'Romance|Thriller', 'Drama|Romance', 'Action|Thriller', 'Drama|Family', 'Action|Family', 'Action|Comedy|Drama', 'Action|Adventure|Comedy', 'Drama', 'Action|Drama|Thriller', 'Action|Drama|Romance', 'Comedy|Drama|Family', 'Drama|Musical', 'Comedy|Romance', 'Drama|Romance']"
1271,Dharmendra,Rishi Kapoor,5,"['Action|Crime|Drama', 'Action|Drama', 'Action|Comedy|Drama', 'Action|Comedy|Drama', 'Comedy|Drama']"
1272,Dharmendra,Tanuja,6,"['Crime', 'Action|Drama', 'Comedy|Crime|Romance', 'Drama|Romance', 'Drama|Romance', 'Crime|Drama|Mystery']"
1273,Dharmendra,Mukri,5,"['Drama|Family', 'Romance|Thriller', 'Drama|Romance', 'Drama', 'Drama|Family|Musical']"
1274,Dharmendra,Shabana Azmi,2,"['Action|Adventure|Comedy', 'Action|Thriller']"
1275,Dharmendra,Mac Mohan,9,"['Action|Adventure|Comedy', 'Action|Drama', 'Action|Drama', 'Action', 'Action|Drama', 'Action|Crime|Drama', 'Action|Adventure|Crime', 'Action|Comedy', 'Action|Adventure|Comedy']"
1276,Dharmendra,Shreeram Lagoo,9,"['Action', 'Action|Drama', 'Action', 'Drama|Romance', 'Drama|Family', 'Action|Drama', 'Action|Thriller', 'Action|Adventure|Crime', 'Drama|Romance']"
1277,Dharmendra,Satish Kaushik,2,"['Action|Comedy', 'Action|Crime|Drama']"
1278,Dharmendra,Raj Mehra,8,"['Action|Crime|Thriller', 'Action|Crime', 'Action|Drama|Thriller', 'Drama|Musical', 'Romance', 'Musical|Romance', 'Drama|Family', 'Action|Comedy|Drama']"
1279,Dharmendra,Parikshat Sahni,1,['Action|Adventure|Crime']
1280,Dharmendra,Leela Mishra,9,"['Action|Adventure|Comedy', 'Drama|Romance', 'Action|Adventure|Comedy', 'Comedy|Crime|Romance', 'Romance', 'Drama', 'Musical|Romance', 'Action|Comedy|Drama', 'Drama|Family']"
1281,Dharmendra,Agha,7,"['Action|Comedy|Drama', 'Drama', 'Action', 'Action|Drama|Romance', 'Comedy|Drama', 'Family|Romance', 'Drama|Family']"
1282,Dharmendra,Manmohan Krishna,5,"['Adventure|Crime|Thriller', 'Drama', 'Drama|Romance', 'Action|Drama|Romance', 'Action|Drama|Romance']"
1283,Dharmendra,Jeetendra,11,"['Action|Crime|Drama', 'Action|Drama', 'Action|Family', 'Action', 'Action|Drama', 'Action|Comedy|Crime', 'Action|Drama', 'Action|Thriller', 'Action|Thriller', 'Action|Fantasy', 'Drama|Romance']"
1284,Dharmendra,Sanjay Mishra,1,['Comedy']
1285,Dharmendra,Anil Kapoor,2,"['Action|Drama', 'Action|Family']"
1286,Dharmendra,Sanjeev Kumar,6,"['Action|Adventure|Comedy', 'Crime|Drama|Mystery', 'Action|Adventure|Comedy', 'Comedy|Drama|Family', 'Drama', 'Mystery|Thriller']"
1287,Dharmendra,Asit Kumar Sen,13,"['Drama', 'Drama', 'Action|Drama|Romance', 'Comedy|Crime|Romance', 'Action|Drama', 'Action|Mystery|Romance', 'Action|Crime|Mystery', 'Drama', 'Crime|Drama|Mystery', 'Drama', 'Drama|Musical|Romance', 'Drama|Musical|Romance', 'Drama|Family']"
1288,Dharmendra,Vikram Gokhale,1,['Drama']
1289,Dharmendra,Tinnu Anand,1,['Action']
1290,Dharmendra,Razak Khan,2,"['Action', 'Action']"
1291,Dharmendra,Anjana Mumtaz,3,"['Action', 'Action|Crime|Drama', 'Action|Drama']"
1292,Dharmendra,Ashok Kumar,14,"['Crime|Thriller', 'Action|Drama', 'Action|Drama', 'Action|Adventure|Crime', 'Romance|Thriller', 'Drama|Family', 'Drama|Musical', 'Drama|Romance', 'Drama', 'Drama', 'Crime|Drama|Mystery', 'Drama|Family|Musical', 'Drama|Musical|Romance', 'Drama|Musical|Romance']"
1293,Dharmendra,Vinod Mehra,11,"['Action|Thriller', 'Action', 'Drama', 'Action|Crime|Drama', 'Action', 'Action', 'Action|Drama', 'Adventure|Crime|Thriller', 'Action|Comedy|Drama', 'Action|Thriller', 'Action|Drama']"
1294,Dharmendra,Raj Babbar,6,"['Action|Crime|Drama', 'Action', 'Action', 'Action', 'Action', 'Action|Comedy|Drama']"
1295,Dharmendra,Ramesh Deo,5,"['Drama|Family', 'Drama|Family', 'Action|Drama|Romance', 'Drama|Romance|Thriller', 'Mystery|Thriller']"
1296,Dharmendra,Shivraj,4,"['Drama|Family', 'Drama|Romance', 'Drama|Romance', 'Drama|Family|Musical']"
1297,Johnny Lever,Avtar Gill,12,"['Comedy|Romance', 'Action|Crime|Drama', 'Comedy|Romance', 'Comedy|Drama|Family', 'Comedy|Romance', 'Action|Comedy|Crime', 'Action|Crime|Drama', 'Action|Comedy|Drama', 'Action', 'Comedy|Romance', 'Action|Mystery', 'Action|Drama']"
1298,Johnny Lever,Tabu,6,"['Action|Comedy|Fantasy', 'Comedy|Drama|Family', 'Crime|Drama|Thriller', 'Drama|Thriller', 'Action|Drama|Romance', 'Action|Drama|Romance']"
1299,Johnny Lever,Anjan Srivastav,3,"['Drama|Musical|Romance', 'Action|Drama|Musical', 'Comedy|Drama|Fantasy']"
1300,Johnny Lever,Mushtaq Khan,5,"['Action|Comedy|Romance', 'Comedy|Drama|Romance', 'Action|Romance|Thriller', 'Action', 'Action|Comedy|Drama']"
1301,Johnny Lever,Juhi Chawla,9,"['Comedy|Drama|Family', 'Comedy|Drama|Musical', 'Action|Comedy|Drama', 'Comedy|Romance', 'Comedy|Drama|Romance', 'Comedy|Drama|Musical', 'Action|Drama|Romance', 'Drama', 'Drama']"
1302,Johnny Lever,Rati Agnihotri,2,"['Action|Comedy|Crime', 'Action|Crime|Drama']"
1303,Johnny Lever,Sujit Kumar,1,['Action|Comedy|Drama']
1304,Johnny Lever,Farida Jalal,12,"['Comedy|Romance', 'Drama|Romance', 'Drama|Musical|Romance', 'Drama|Musical|Romance', 'Action|Thriller', 'Comedy|Drama|Romance', 'Musical|Romance', 'Comedy|Drama|Musical', 'Action|Drama|Musical', 'Comedy|Drama|Romance', 'Drama|Romance', 'Action|Comedy|Drama']"
1305,Johnny Lever,Dalip Tahil,14,"['Action|Mystery|Romance', 'Action|Comedy', 'Drama|Musical|Romance', 'Action|Crime|Drama', 'Comedy|Crime|Romance', 'Action|Drama|Musical', 'Action|Mystery|Thriller', 'Drama', 'Action|Comedy|Drama', 'Action|Comedy|Drama', 'Action|Drama|Romance', 'Crime|Drama|Musical', 'Action|Drama|Musical', 'Action|Drama']"
1306,Johnny Lever,Ajit,1,['Action|Romance|Thriller']
1307,Johnny Lever,Viju Khote,5,"['Comedy|Drama', 'Comedy|Romance', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Horror']"
1308,Johnny Lever,Sushma Seth,3,"['Drama|Thriller', 'Drama|Romance', 'Action|Drama|Romance']"
1309,Johnny Lever,Raza Murad,11,"['Action|Crime|Drama', 'Comedy|Drama|Romance', 'Action', 'Drama', 'Action', 'Drama', 'Action|Drama', 'Action|Drama|Romance', 'Horror', 'Action|Drama', 'Drama']"
1310,Johnny Lever,Suresh Oberoi,9,"['Action|Drama|Musical', 'Action|Crime|Drama', 'Action|Comedy|Drama', 'Action|Romance', 'Drama|Romance', 'Action', 'Comedy|Drama|Romance', 'Drama|Family', 'Drama']"
1311,Johnny Lever,Ram Mohan,4,"['Comedy|Drama|Family', 'Action|Crime|Drama', 'Action', 'Drama']"
1312,Johnny Lever,Rekha,2,"['Action|Drama|Romance', 'Drama']"
1313,Johnny Lever,Mohan Joshi,15,"['Drama|Romance', 'Comedy|Drama|Family', 'Action|Drama', 'Comedy|Drama|Romance', 'Action|Crime|Drama', 'Action', 'Action|Romance|Thriller', 'Action', 'Action|Comedy|Drama', 'Action|Drama|Romance', 'Action|Mystery', 'Action|Drama', 'Action', 'Action|Drama|Romance', 'Action|Comedy|Crime']"
1314,Johnny Lever,Saurabh Shukla,2,"['Action|Comedy|Crime', 'Drama|Romance']"
1315,Johnny Lever,Reema Lagoo,7,"['Action|Crime|Drama', 'Comedy|Drama|Musical', 'Comedy|Drama|Musical', 'Comedy|Romance', 'Comedy|Drama|Musical', 'Drama|Romance', 'Horror|Music']"
1316,Johnny Lever,Sudhir,6,"['Action|Crime|Drama', 'Comedy', 'Comedy', 'Crime|Drama|Musical', 'Action|Comedy|Drama', 'Action|Drama']"
1317,Johnny Lever,Alok Nath,8,"['Drama|Romance', 'Drama|Musical|Romance', 'Comedy|Drama|Romance', 'Action|Drama|Romance', 'Action|Crime|Thriller', 'Drama', 'Action|Drama|Romance', 'Action|Crime|Drama']"
1318,Johnny Lever,Divya Dutta,1,['Action|Crime|Drama']
1319,Johnny Lever,Amjad Khan,1,['Action|Comedy|Crime']
1320,Johnny Lever,Sunil Shetty,12,"['Action|Crime|Drama', 'Comedy|Crime', 'Comedy|Crime', 'Action|Comedy|Drama', 'Comedy', 'Action|Comedy|Crime', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Action|Drama', 'Action|Crime|Drama', 'Action|Drama', 'Action|Crime|Drama']"
1321,Johnny Lever,Ajay Devgn,7,"['Action|Comedy|Fantasy', 'Action|Comedy|Drama', 'Action|Comedy|Drama', 'Action|Comedy|Drama', 'Action|Comedy|Drama', 'Action|Romance', 'Action|Drama|Romance']"
1322,Johnny Lever,Shah Rukh Khan,13,"['Action|Comedy|Romance', 'Comedy|Drama|Romance', 'Drama|Romance', 'Drama|Musical|Romance', 'Action|Biography|Drama', 'Comedy|Drama|Musical', 'Action|Comedy|Crime', 'Comedy|Drama|Musical', 'Comedy|Drama|Musical', 'Action|Comedy|Fantasy', 'Drama|Thriller', 'Crime|Drama|Musical', 'Comedy|Drama|Fantasy']"
