imdb_id,poster_path,original_title,year_of_release,runtime,genres,imdb_rating,imdb_votes,actors,wins_nominations,release_date
tt0412308,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/BeingCyrus.jpg/220px-BeingCyrus.jpg,Being Cyrus,2005,90,Drama|Thriller,7.2,2501,Naseeruddin Shah|Dimple Kapadia|Saif Ali Khan|Boman Irani|Simone Singh|Honey Chhaya|Manoj Pahwa|Delna Patel|Ravi Khote|Carol Gracias|Zareen Bhasin|Keku Writer|Yasmin Khambatta|Rayaan Gandhy|,1 win & 3 nominations,24 March 2006 (India)
tt0449189,https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/Banaras_A_Mystic_Love_Story.jpg/220px-Banaras_A_Mystic_Love_Story.jpg,Banaras,2006,122,Drama|Musical,6.2,301,Urmila Matondkar|Ashmit Patel|Dimple Kapadia|Raj Babbar|Naseeruddin Shah|Akash Khurana|Arif Zakaria|Javed Khan|Rajeev Mishra|,,7 April 2006 (India)
tt0808164,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Bas_Ek_Pal_-_2006_Movie_Poster.jpg/220px-Bas_Ek_Pal_-_2006_Movie_Poster.jpg,Bas Ek Pal,2006,150,Drama|Romance,5.9,461,Juhi Chawla|Urmila Matondkar|Jimmy Sheirgill|Sanjay Suri|Rehaan Engineer|Purab Kohli|Yashpal Sharma|,1 nomination,15 September 2006 (India)
tt0805184,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/BhagamBhag.jpg/220px-BhagamBhag.jpg,Bhagam Bhag,2006,157,Comedy|Mystery|Thriller,6.3,9329,Akshay Kumar|Govinda|Paresh Rawal|Lara Dutta|Jackie Shroff|Tanushree Dutta|Arbaaz Khan|Shakti Kapoor|Rajpal Yadav|Asrani|Manoj Joshi|Stephanie Page|Alexander Hathaway|,,22 December 2006 (India)
tt0454429,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Chingaari.jpg/220px-Chingaari.jpg,Chingaari,2006,155,Drama,4.7,168,Sushmita Sen|Mithun Chakraborty|Anuj Sawhney|Ila Arun|Anjan Srivastav|,,17 February 2006 (India)
tt0897413,https://upload.wikimedia.org/wikipedia/en/7/79/Poster_of_the_film_Bhoot_Unkle.jpeg,Bhoot Unkle,2006,105,Family|Fantasy,4.1,116,Jackie Shroff|Akhilendra Mishra|Dev K. Kantawall|Rasika Joshi|Sheela David|Anurag Prapanna|Brij Bhushan Sawhney|Dinesh Kaushik|Shehzad Khan|Shallu Singh|K.K. Goswami|Sheena Bajaj|Jai Kanani|Mandar|,,6 October 2006 (India)
tt2668860,https://upload.wikimedia.org/wikipedia/en/e/ef/Chand_Ke_Paar_Chalo_%28film%29.jpg,Chand Ke Paar Chalo,2006,169,Romance,7.3,21,Somesh Agarwal|Shahib Chopra|Kannu Gill|Preeti Jhangiani|Shakti Kapoor|Razak Khan|Sanjay Narvekar|Alok Nath|Tej Sapru|Himani Shivpuri|,,31 March 2006 (India)
tt0454396,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/Aryan_promopic.jpg/220px-Aryan_promopic.jpg,Aryan: Unbreakable,2006,135,Action|Drama|Sport,4.5,283,Sohail Khan|Sneha Ullal|Inder Kumar|Farida Jalal|Satish Shah|Supriya Karnik|Ehsaan Chandna|Kapil Dev|,,15 December 2006 (India)
tt0464160,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Chup_Chup_Ke_poster.jpg/220px-Chup_Chup_Ke_poster.jpg,Chup Chup Ke,2006,164,Comedy|Drama|Romance,6.7,7045,Kareena Kapoor|Shahid Kapoor|Paresh Rawal|Neha Dhupia|Rajpal Yadav|Sunil Shetty|Om Puri|Asrani|Anupam Kher|Manoj Joshi|Shakti Kapoor|Sushma Reddy|Amita Nangia|Priyanshi|,,9 June 2006 (India)
tt0488381,https://upload.wikimedia.org/wikipedia/en/thumb/6/67/Corporate%28Film%29.jpg/220px-Corporate%28Film%29.jpg,Corporate,2006,142,Drama,6.5,1831,Bipasha Basu|Kay Kay Menon|Raj Babbar|Rajat Kapoor|Lillete Dubey|Harsh Chhaya|Bharat Dabholkar|Sammir Dattani|Achint Kaur|Girish Oak|Sandeep Mehta|,2 nominations,7 July 2006 (India)
tt0476649,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Darna_Zaroori_Hai.gif/220px-Darna_Zaroori_Hai.gif,Darna Zaroori Hai,2006,108,Horror,5.4,1705,Amitabh Bachchan|Arjun Rampal|Anil Kapoor|Mallika Sherawat|Manoj Pahwa|Randeep Hooda|Zakir Hussain|Sunil Shetty|Sonali Kulkarni|Rajpal Yadav|Bipasha Basu|Riteish Deshmukh|Makrand Deshpande|Isha Koppikar|,,28 April 2006 (USA)
tt0946999,https://upload.wikimedia.org/wikipedia/en/3/34/Deadline_Sirf_24_Ghante.jpg,Deadline: Sirf 24 Ghante,2006,102,Crime|Thriller,6.3,406,Rajit Kapoor|Konkona Sen Sharma|Jhanak Shukla|Irrfan Khan|Sandhya Mridul|Ameya Pandya|Zakir Hussain|,,10 November 2006 (India)
tt0814082,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Dil_Diya_Hai_poster.jpg/220px-Dil_Diya_Hai_poster.jpg,Dil Diya Hai,2006,121,Drama|Romance|Thriller,3.4,429,Emraan Hashmi|Ashmit Patel|Geeta Basra|Mithun Chakraborty|,,8 September 2006 (India)
tt0471646,https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Darwaaza_Bandh_Rakho_poster.jpg/220px-Darwaaza_Bandh_Rakho_poster.jpg,Darwaza Bandh Rakho,2006,106,Comedy|Crime|Drama,5.3,312,Ishrat Ali|Abhay Bhargav|Snehal Dabi|Divya Dutta|Gulshan Grover|Zakir Hussain|Smita Jaykar|Jeeva|Ravi Kale|Goga Kapoor|Tashu Kaushik|Manisha Koirala|Srinivasa Rao Kota|Raju Mavani|,,4 August 2006 (India)
tt0841096,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Ei8ht.jpg/220px-Ei8ht.jpg,Ei8ht Shani,2006,\N,Horror,4.7,34,Raj Tara|Meghna Naidu|Gulshan Grover|Padmini Kolhapure|Vastvikta|Raju Kher|Surbhi Purohit|,,
tt0441048,https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/D2-poster-ver2.jpg/220px-D2-poster-ver2.jpg,Dhoom:2,2006,152,Action|Crime|Thriller,6.5,21960,Hrithik Roshan|Abhishek Bachchan|Aishwarya Rai Bachchan|Uday Chopra|Bipasha Basu|Rimi Sen|Trishla Baid|Nikio|Railey|Harry|James|Taufrique|Yusuf Hussain|Arjun Sablok|,4 wins & 14 nominations,24 November 2006 (India)
tt0824316,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Dorfilm.jpg/220px-Dorfilm.jpg,Dor,2006,147,Drama,8,5255,Ayesha Takia|Shreyas Talpade|Gul Panag|Girish Karnad|Prateeksha Lonkar|Rushad Rana|Anirudh Jaykar|Shivani Joshi|Uttara Baokar|Pavan Singh|Banwarilal Taneja|Ikhlaq Khan|Veena Sajnani|Vibhu Kashyap|,2 wins & 2 nominations,22 September 2006 (India)
tt0461936,https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Don_%282006_Hindi_film%29_poster.jpg/220px-Don_%282006_Hindi_film%29_poster.jpg,Don,2006,171,Action|Crime|Thriller,7.2,32312,Shah Rukh Khan|Priyanka Chopra|Arjun Rampal|Isha Koppikar|Boman Irani|Om Puri|Pavan Malhotra|Rajesh Khattar|Tanay Chheda|Kareena Kapoor|Chunky Pandey|Diwakar Pundir|Sandrine Verrier Seth|Sidhart Jyoti|,1 win & 10 nominations,20 October 2006 (India)
tt0437182,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Familytiesofblood2.jpg/220px-Familytiesofblood2.jpg,Family: Ties of Blood,2006,150,Action|Crime|Drama,5.6,1740,Amitabh Bachchan|Akshay Kumar|Bhoomika Chawla|Aryeman Ramsay|Sushant Singh|Nandini|Suchhi Kumar|Anjan Srivastav|Bharti Achrekar|Shernaz Patel|Rujuta Deshmukh|Ali Haji|Sunil Grover|Nawazuddin Siddiqui|,,13 January 2006 (India)
tt0439662,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Fanaa_Poster.jpg/220px-Fanaa_Poster.jpg,Fanaa,2006,168,Drama|Romance,7.2,29219,Aamir Khan|Kajol|Rishi Kapoor|Tabu|Kiron Kher|Lara Dutta|Shiney Ahuja|Satish Shah|Lillete Dubey|Sharat Saxena|Ahmed Khan|Vrajesh Hirjee|Jaspal Bhatti|Gautami Kapoor|,7 wins & 3 nominations,26 May 2006 (India)
tt0495032,https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Gangster_poster.jpg/220px-Gangster_poster.jpg,Gangster,2006,123,Action|Crime|Drama,7.1,4906,Kangana Ranaut|Shiney Ahuja|Emraan Hashmi|Gulshan Grover|Vicky Ahuja|Hitanshu Lodhia|Sachin Karekar|Jeetpal|,7 wins & 11 nominations,28 April 2006 (India)
tt0495034,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Golmaal-Fun_Unlimited.jpg/220px-Golmaal-Fun_Unlimited.jpg,Golmaal: Fun Unlimited,2006,150,Action|Comedy|Drama,7.4,13600,Ajay Devgn|Arshad Warsi|Sharman Joshi|Tusshar Kapoor|Paresh Rawal|Rimi Sen|Sushmita Mukherjee|Vrajesh Hirjee|,1 win & 3 nominations,14 July 2006 (India)
tt0797833,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Devaki.jpg/220px-Devaki.jpg,Devaki,2005,87,Drama,4.3,30,Ram Kapoor|Suman Ranganath|Arvin Tucker|,,6 January 2006 (India)
tt0456413,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/Figt_clubb.jpg/220px-Figt_clubb.jpg,Fight Club: Members Only,2006,140,Action|Crime,3.2,1260,Sunil Shetty|Sohail Khan|Zayed Khan|Dino Morea|Riteish Deshmukh|Ashmit Patel|Rahul Dev|Yash Tonk|Dia Mirza|Amrita Arora|Neha Dhupia|,,17 February 2006 (India)
tt5216486,https://upload.wikimedia.org/wikipedia/en/6/64/Dharti_Kahe_Pukar_Ke_%282006_film%29.jpg,Dharti Kahe Pukar Ke,2006,\N,Action,6.3,7,Ajay Devgn|Sharbani Mukherjee|,,
tt0444840,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/Humkodeewanakargaye.jpg/220px-Humkodeewanakargaye.jpg,Humko Deewana Kar Gaye,2006,155,Drama|Romance,5.2,3709,Akshay Kumar|Katrina Kaif|Bipasha Basu|Bhagyashree|Shernaz Patel|Vivek Shauq|Helen|Mahesh Thakur|Ranjeet|Nina Kulkarni|Puneet Issar|Anju Mahendru|Delnaaz Irani|Manoj Joshi|,,14 April 2006 (USA)
tt0314186,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Humko_Tumse_Pyaar_Hai.jpg/220px-Humko_Tumse_Pyaar_Hai.jpg,Humko Tumse Pyaar Hai,2006,128,Drama|Romance,4.8,488,Arjun Rampal|Ameesha Patel|Bobby Deol|Achint Kaur|Anang Desai|Beena Banerjee|Asha Sharma|Suhasini Mulay|Firdosh Mewawala|Kanwaljit Singh|Vivek Shauq|Mohit Makkad|,,24 February 2006 (India)
tt0857381,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Poster_ISeeYou.jpg/220px-Poster_ISeeYou.jpg,I See You,2006,122,Comedy|Drama|Fantasy,4.1,1060,Arjun Rampal|Vipasha Agarwal|Chunky Pandey|Boman Irani|Sonali Kulkarni|,,29 December 2006 (USA)
tt0827714,https://upload.wikimedia.org/wikipedia/en/9/95/Jaanehogakya.jpg,Jaane Hoga Kya,2006,155,Action|Crime|Sci-Fi,2.8,157,Aftab Shivdasani|Bipasha Basu|Preeti Jhangiani|Rahul Dev|Paresh Rawal|Tinnu Anand|,,1 September 2006 (India)
tt0456481,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Jaan-E-Mann_poster.jpg/220px-Jaan-E-Mann_poster.jpg,Jaan-E-Mann: Let's Fall in Love... Again,2006,165,Drama|Musical|Romance,6,7571,Salman Khan|Akshay Kumar|Preity Zinta|Anupam Kher|Tom DiNardo|Ann Marie Seall|Soni Razdan|,1 nomination,20 October 2006 (India)
tt0485466,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/JawaniDiwani.jpg/220px-JawaniDiwani.jpg,Jawani Diwani: A Youthful Joyride,2006,111,Romance,2.8,433,Emraan Hashmi|Celina Jaitly|Hrishitaa Bhatt|Mahesh Manjrekar|Tiku Talsania|,,6 January 2006 (India)
tt0461062,https://upload.wikimedia.org/wikipedia/en/c/ca/Holiday2006.jpg,Holiday,2006,\N,Drama|Musical|Romance,4.7,134,Onjolee Nair|Dino Morea|Kashmira Shah|Gulshan Grover|,,10 February 2006 (India)
tt0880464,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Iqraar_by_Chance.png/220px-Iqraar_by_Chance.png,Iqraar: By Chance,2006,130,Comedy|Romance,4.7,39,Amarjeet|Shilpa Anand|Deepa Bakshi|Narendra Bedi|Kurush Deboo|Rahul Dev|Arbaaz Khan|Aslam Khan|Manoj Pahwa|Haniif Sheikh|Upasna Singh|Tiku Talsania|,,6 October 2006 (India)
tt0466460,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Khosla_Ka_Ghosla.jpg/220px-Khosla_Ka_Ghosla.jpg,Khosla Ka Ghosla!,2006,135,Comedy|Crime|Drama,8.3,20538,Anupam Kher|Boman Irani|Parvin Dabas|Tara Sharma|Navin Nischol|Kiran Juneja|Ranvir Shorey|Vinod Nagpal|Vinay Pathak|Nitish Pandey|Rajendra Sethi|Rajesh Sharma|Roopam Bajwa|Anusha Lal|,2 nominations,22 September 2006 (India)
tt0449999,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/KANK_poster.jpg/220px-KANK_poster.jpg,Kabhi Alvida Naa Kehna,2006,193,Drama|Romance,6.1,17001,Amitabh Bachchan|Shah Rukh Khan|Abhishek Bachchan|Rani Mukerji|Preity Zinta|Kiron Kher|Arjun Rampal|,7 wins & 22 nominations,11 August 2006 (India)
tt0833493,,Love Ke Chakkar Mein,2006,126,Comedy,4.2,37,Rishi Kapoor|Akshat Bhatia|Namitha|Satish Shah|Shoma Anand|Parmita Katkar|,,2 June 2006 (India)
tt0456144,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Lage_raho_munna_bhai.JPG/220px-Lage_raho_munna_bhai.JPG,Lage Raho Munna Bhai,2006,144,Comedy|Drama|Romance,8.1,39486,Sanjay Dutt|Arshad Warsi|Vidya Balan|Boman Irani|Dilip Prabhavalkar|Dia Mirza|Jimmy Sheirgill|Kulbhushan Kharbanda|Parikshat Sahni|Saurabh Shukla|Supriya Shukla|Achyut Potdar|Atmaram Bhende|Arun Bali|,19 wins & 16 nominations,1 September 2006 (USA)
tt0770214,https://upload.wikimedia.org/wikipedia/en/thumb/5/54/Kabul_Express.jpg/220px-Kabul_Express.jpg,Kabul Express,2006,105,Adventure|Comedy|Drama,6.8,2923,John Abraham|Arshad Warsi|Salman Shahid|Hanif Hum Ghum|Linda Arsenio|Wali-o Qhab|Khader Arya|Haji Gul Aser|Abdul Basir Mujahid|Saeed Meeran Farhad|Raziq Zargar|Farooq Baraki|Anjamuddin|Hashmatullah Fanai|,2 wins & 1 nomination,15 December 2006 (UK)
tt0819777,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Jigyaasa_poster.jpg/220px-Jigyaasa_poster.jpg,Jigyaasa,2006,147,Drama,3.6,255,Nassar Abdulla|Rakesh Bedi|Hrishitaa Bhatt|Jaya Bhattacharya|Divyaa Dwivedi|Milind Gunaji|Vikas Kalantri|Kader Khan|Sikander Kharbanda|Anupam Shyam|Mukesh Tiwari|Varsha Usgaonkar|,,10 March 2006 (India)
tt0432637,https://upload.wikimedia.org/wikipedia/en/thumb/9/95/Krrish_poster.jpg/220px-Krrish_poster.jpg,Krrish,2006,185,Action|Sci-Fi,6.3,16590,Rekha|Hrithik Roshan|Priyanka Chopra|Sharat Saxena|Puneet Issar|Hemant Pandey|Manini M. Mishra|Akash Khurana|Naseeruddin Shah|Ahmed Khan|Xia Bin|Edgar Noordanus|Mithilesh Chaturvedi|Zain Khan|,13 wins & 13 nominations,23 June 2006 (India)
tt0476805,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Malamaalweeklyposter.jpg/220px-Malamaalweeklyposter.jpg,Malamaal Weekly,2006,137,Comedy|Drama|Romance,6.9,4892,Paresh Rawal|Om Puri|Riteish Deshmukh|Reema Sen|Rajpal Yadav|Asrani|Shakti Kapoor|Arbaaz Khan|Innocent|Sudha Chandran|Rasika Joshi|Priyanshi|Sona Nair|Bineesh Kodiyeri|,,10 March 2006 (India)
tt0488414,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Omkarapromoposter.jpg/220px-Omkarapromoposter.jpg,Omkara,2006,155,Action|Crime|Drama,8.1,17594,Ajay Devgn|Saif Ali Khan|Vivek Oberoi|Kareena Kapoor|Konkona Sen Sharma|Bipasha Basu|Naseeruddin Shah|Deepak Dobriyal|Manav Kaushik|Kamal Tiwari|,19 wins & 20 nominations,28 July 2006 (USA)
tt0480572,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Pyaar_ke_Side_Effects_Film_Poster.jpg/220px-Pyaar_ke_Side_Effects_Film_Poster.jpg,Pyaar Ke Side Effects,2006,132,Comedy|Drama|Romance,6.7,2850,Rahul Bose|Mallika Sherawat|Ranvir Shorey|Sharat Saxena|Shabnam Kapoor|Jas Arora|Suchitra Pillai|Taraana Raja|Aamir Bashir|Sophiya Chaudhary|,1 nomination,15 September 2006 (USA)
tt0813540,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/Naksha.jpg/220px-Naksha.jpg,Naksha,2006,128,Action|Adventure|Fantasy,3.1,916,Sunny Deol|Vivek Oberoi|Sameera Reddy|Jackie Shroff|Suhasini Mulay|Navni Parihar|Lilliput|Mridula Chandrashekar|,,8 September 2006 (USA)
tt0419058,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Still-phir-hera-phir.jpg/220px-Still-phir-hera-phir.jpg,Phir Hera Pheri,2006,153,Comedy|Crime,6.7,13821,Akshay Kumar|Sunil Shetty|Paresh Rawal|Bipasha Basu|Rimi Sen|Johnny Lever|Manoj Joshi|Rajpal Yadav|Sharat Saxena|Suresh Menon|Rakesh Bedi|Dinesh Hingoo|Dinesh Lamba|Atul Parchure|,2 nominations,9 June 2006 (USA)
tt0461323,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/PyareMohan.jpg/220px-PyareMohan.jpg,Pyare Mohan,2006,130,Action|Comedy|Crime,3.2,745,Fardeen Khan|Vivek Oberoi|Esha Deol|Amrita Rao|Boman Irani|Firoz Irani|Adi Irani|Snehal Dabi|Sanjay Mishra|Gunjan|Shalin Bhanot|Khurshed Lawyer|Pongsanart Vinsiri|Balvinder Singh Suri|,,21 April 2006 (India)
tt0418880,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Merejeevansaathi.jpg/220px-Merejeevansaathi.jpg,Mere Jeevan Saathi,2006,129,Drama|Music|Romance,3.5,824,Akshay Kumar|Karisma Kapoor|Ameesha Patel|Gulshan Grover|Ashish Vidyarthi|Maya Alagh|Alok Nath|Rakesh Bedi|Arun Bali|Gajendra Chouhan|Razak Khan|Asha Patel|,,3 February 2006 (India)
tt0107867,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Prateeksha.jpg/220px-Prateeksha.jpg,Prateeksha,1993,\N,Action|Crime,5.7,23,Jeetendra|Moushumi Chatterjee|Vinod Mehra|Govinda|Shilpa Shirodkar|,,
tt0466965,https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Sacred_evil_poster.jpg/220px-Sacred_evil_poster.jpg,Sacred Evil,2006,109,Drama,6,22,Sarika|Lynsey Pow|,,2 June 2006 (India)
tt0405508,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Rang_De_Basanti_poster.jpg/220px-Rang_De_Basanti_poster.jpg,Rang De Basanti,2006,167,Comedy|Drama,8.2,103071,Aamir Khan|Siddharth|Sharman Joshi|Kunal Kapoor|Atul Kulkarni|Alice Patten|Soha Ali Khan|Steven Mackintosh|Madhavan|Waheeda Rehman|Anupam Kher|Kiron Kher|Om Puri|Lekh Tandon|,Nominated for 1 BAFTA Film Award,26 January 2006 (USA)
tt0430589,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/SKPGY.jpg/220px-SKPGY.jpg,Shaadi Karke Phas Gaya Yaar,2006,152,Comedy|Drama|Romance,4,936,Salman Khan|Shilpa Shetty Kundra|Reema Lagoo|Mohnish Bahl|Aashif Sheikh|Shakti Kapoor|,,August 2006 (India)
tt0430202,https://upload.wikimedia.org/wikipedia/en/5/57/Sandwich_%282006_film%29.jpg,Sandwich,2006,152,Comedy|Thriller,5.4,703,Govinda|Raveena Tandon|Mahima Chaudhry|,,25 August 2006 (India)
tt0489560,https://upload.wikimedia.org/wikipedia/en/1/1b/Shaadi_Se_Pehle.jpg,Shaadi Se Pehle,2006,122,Comedy|Musical|Romance,4,691,Akshaye Khanna|Ayesha Takia|Mallika Sherawat|Sunil Shetty|Aftab Shivdasani|Anupam Kher|Gulshan Grover|,,7 April 2006 (India)
tt0470521,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Saawan..._The_Love_Season._2006_film.jpg/220px-Saawan..._The_Love_Season._2006_film.jpg,Saawan... The Love Season,2006,123,Drama|Fantasy|Romance,2.2,712,Salman Khan|Saloni Aswani|Kapil Jhaveri|Prem Chopra|Ranjeet|Sheela Sharma|Kiran Rathod|Johnny Lever|,,7 April 2006 (India)
tt0831816,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Shiva2006.jpg/220px-Shiva2006.jpg,Shiva,2006,160,Action|Crime|Drama,4,314,Mohit Ahlawat|Priyanka Kothari|Vinod Jaywant|,,15 September 2006 (India)
tt0833537,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Souten.jpg/220px-Souten.jpg,Souten: The Other Woman,2006,\N,Thriller,4.8,34,Mahima Chaudhry|Padmini Kolhapure|Shakti Kapoor|Gulshan Grover|Vikram Singh|Kiran Rathod|,,24 March 2006 (India)
tt0475627,https://upload.wikimedia.org/wikipedia/en/d/de/Shikhar_%28film%29_poster.jpg,Shikhar,2005,162,Drama,4.9,990,Ajay Devgn|Shahid Kapoor|Bipasha Basu|Amrita Rao|Javed Sheikh|,1 nomination,30 December 2005 (USA)
tt0118849,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Children_of_heaven.jpg/220px-Children_of_heaven.jpg,Bacheha-Ye aseman,1997,89,Drama|Family|Sport,8.3,56293,Mohammad Amir Naji|Amir Farrokh Hashemian|Bahare Seddiqi|Nafise Jafar-Mohammadi|Fereshte Sarabandi|Kamal Mirkarimi|Behzad Rafi|Dariush Mokhtari|Mohammad-Hasan Hosseinian|Masume Dair|Kambiz Peykarnegar|Hasan Roohparvari|Abbas-Ali Roomandi|Jafar Seyfollahi|,Nominated for 1 Oscar,22 January 1999 (USA)
tt0444915,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Tathastu_poster.jpg/220px-Tathastu_poster.jpg,Tathastu,2006,113,Crime|Drama|Thriller,4.5,399,Sanjay Dutt|Ameesha Patel|Jaya Prada|Gulshan Grover|Darshan Jariwala|,,13 May 2006 (India)
tt0833484,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/The_Killer_poster.jpg/220px-The_Killer_poster.jpg,The Killer,2006,117,Action|Comedy|Crime,4.6,929,Irrfan Khan|Emraan Hashmi|Priyanka Kothari|,,21 July 2006 (India)
tt0485522,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Umraojaan.jpg/220px-Umraojaan.jpg,Umrao Jaan,2006,188,Drama|Romance,5.5,1757,Aishwarya Rai Bachchan|Shabana Azmi|Sunil Shetty|Abhishek Bachchan|Bikram Saluja|Ayesha Jhulka|Puru Rajkumar|Parikshat Sahni|Kulbhushan Kharbanda|Divya Dutta|Himani Shivpuri|Maya Alagh|Vishwajeet Pradhan|Javed Khan|,2 nominations,3 November 2006 (India)
tt0476884,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Taxinumber9211.JPG/220px-Taxinumber9211.JPG,Taxi No. 9 2 11: Nau Do Gyarah,2006,116,Comedy|Drama|Thriller,7.2,8717,Nana Patekar|John Abraham|Sonali Kulkarni|Sameera Reddy|Shivaji Satam|Nassar Abdulla|Kurush Deboo|Smita Jaykar|Sanjay Dutt|,1 nomination,24 February 2006 (USA)
tt0779768,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Teesri_Aankh-_The_Hidden_Camera_FilmPoster.jpeg/220px-Teesri_Aankh-_The_Hidden_Camera_FilmPoster.jpeg,Teesri Aankh: The Hidden Camera,2006,111,Action|Crime|Thriller,2.5,272,Sunny Deol|Ameesha Patel|Neha Dhupia|Mukesh Rishi|Aarti Chhabria|Aashish Chaudhary|Mukesh Tiwari|Murli Sharma|Ayub Khan|Jazzy B.|,,3 March 2006 (India)
tt0494290,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Vivah_%282006_film%29_poster.jpg/220px-Vivah_%282006_film%29_poster.jpg,Vivah,2006,160,Drama|Family|Musical,6.6,8290,Shahid Kapoor|Amrita Rao|Anupam Kher|Alok Nath|Seema Biswas|Samir Soni|Lata Sabharwal|Manoj Joshi|Amrita Prakash|Dinesh Lamba|Ameya Pandya|Jatin Sial|Aditi Bhatia|Shreya Sharma|,1 nomination,10 November 2006 (India)
tt0489582,https://upload.wikimedia.org/wikipedia/en/9/98/Utthaan_poster.jpg,Utthaan,2006,180,Drama|Romance|Thriller,4.4,27,Priyanshu Chatterjee|Neha Dhupia|,,13 October 2006 (India)
tt0892113,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Waris_Shah-Ishq_Da_Waaris.jpg/220px-Waris_Shah-Ishq_Da_Waaris.jpg,Waris Shah: Ishq Daa Waaris,2006,138,Drama|History,7,195,Gurdas Maan|Juhi Chawla|Sushant Singh|Divya Dutta|,,6 October 2006 (UK)
tt0833561,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Wohlahme.jpg/220px-Wohlahme.jpg,Woh Lamhe,2006,156,Biography|Drama|Romance,6.6,1115,Kangana Ranaut|Shiney Ahuja|Shaad Randhawa|Purab Kohli|Masumeh Makhija|Anita Wahi|Ram Prakash|Preeti Koppikar|Abbas|,,29 September 2006 (India)
tt0470614,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Yun_Hota_Toh_Kya_Hota.jpg/220px-Yun_Hota_Toh_Kya_Hota.jpg,Yun Hota Toh Kya Hota,2006,115,Drama,6.7,584,Paresh Rawal|Konkona Sen Sharma|Jimmy Sheirgill|Irrfan Khan|Ayesha Takia|Karan Khanna|Saroj Khan|Ratna Pathak Shah|Boman Irani|Imaaduddin Shah|Ravi Baswani|Razak Khan|Suhasini Mulay|Ankur Khanna|,,21 July 2006 (USA)
tt0785069,,Umar,2006,135,Crime|Drama|Musical,5.7,61,Jimmy Sheirgill|Shenaz Treasury|Kader Khan|Prem Chopra|Satish Kaushik|Dalip Tahil|Shakti Kapoor|,,17 March 2006 (India)
tt0823261,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Zindaggirocks.jpg/220px-Zindaggirocks.jpg,Zindaggi Rocks,2006,\N,Drama|Romance,4,227,Sushmita Sen|Shiney Ahuja|Julian Burkhardt|Ravi Gossain|Gargi Patel|Moushumi Chatterjee|Seema Biswas|Kim Sharma|,,
